Date,Open,High,Low,Close,"Adj Close",Volume
2019-12-16,277,280.79000854492,276.98001098633,279.85998535156,279.85998535156,32046500
2019-12-17,279.57000732422,281.76998901367,278.79998779297,280.41000366211,280.41000366211,28539600
2019-12-18,279.79998779297,281.89999389648,279.11999511719,279.73999023438,279.73999023438,29007100
2019-12-19,279.5,281.17999267578,278.95001220703,280.01998901367,280.01998901367,24592300
2019-12-20,282.23001098633,282.64999389648,278.55999755859,279.44000244141,279.44000244141,68994500
2019-12-23,280.5299987793,284.25,280.36999511719,284,284,24643000
2019-12-24,284.69000244141,284.89001464844,282.92001342773,284.26998901367,284.26998901367,12119700
2019-12-26,284.82000732422,289.98001098633,284.70001220703,289.91000366211,289.91000366211,23280300
2019-12-27,291.11999511719,293.9700012207,288.11999511719,289.79998779297,289.79998779297,36566500
2019-12-30,289.45999145508,292.69000244141,285.2200012207,291.51998901367,291.51998901367,36028600
2019-12-31,289.92999267578,293.67999267578,289.51998901367,293.64999389648,293.64999389648,25201400
2020-01-02,296.23999023438,300.60000610352,295.19000244141,300.35000610352,300.35000610352,33870100
2020-01-03,297.14999389648,300.57998657227,296.5,297.42999267578,297.42999267578,36580700
2020-01-06,293.79000854492,299.95999145508,292.75,299.79998779297,299.79998779297,29596800
2020-01-07,299.83999633789,300.89999389648,297.48001098633,298.39001464844,298.39001464844,27218000
2020-01-08,297.16000366211,304.44000244141,297.16000366211,303.19000244141,303.19000244141,33019800
2020-01-09,307.23999023438,310.42999267578,306.20001220703,309.63000488281,309.63000488281,42527100
2020-01-10,310.60000610352,312.67001342773,308.25,310.32998657227,310.32998657227,35161200
2020-01-13,311.64001464844,317.07000732422,311.14999389648,316.95999145508,316.95999145508,30383000
