Date,Open,High,Low,Close,"Adj Close",Volume
2020-01-10,0.58399999141693,0.58399999141693,0.58399999141693,0.58399999141693,0.58399999141693,0
2020-01-10,0.58410000801086,0.5939000248909,0.583899974823,0.59160000085831,0.59160000085831,222845000
2020-01-10,0.59160000085831,0.59659999608994,0.591000020504,0.59369999170303,0.59369999170303,194040000
2020-01-10,0.59369999170303,0.59450000524521,0.58859997987747,0.59009999036789,0.59009999036789,106063000
2020-01-10,0.59009999036789,0.59200000762939,0.58850002288818,0.591000020504,0.591000020504,45778000
2020-01-10,0.59090000391006,0.59179997444153,0.59039998054504,0.59109997749329,0.59109997749329,608567000
2020-01-10,0.59090000391006,0.59189999103546,0.58569997549057,0.58730000257492,0.58730000257492,79153000
2020-01-10,0.58730000257492,0.58990001678467,0.58670002222061,0.58910000324249,0.58910000324249,46770000
2020-01-10,0.58910000324249,0.591000020504,0.58910000324249,0.58950001001358,0.58950001001358,48190000
2020-01-10,0.58920001983643,0.58950001001358,0.58840000629425,0.58920001983643,0.58920001983643,16929000
2020-01-10,0.58920001983643,0.58929997682571,0.58639997243881,0.58819997310638,0.58819997310638,34065000
2020-01-10,0.58850002288818,0.58910000324249,0.58799999952316,0.58869999647141,0.58869999647141,7228000
2020-01-10,0.58840000629425,0.58999997377396,0.58840000629425,0.58850002288818,0.58850002288818,14199000
2020-01-10,0.58850002288818,0.58950001001358,0.5881000161171,0.58899998664856,0.58899998664856,8421000
2020-01-10,0.58899998664856,0.59090000391006,0.58880001306534,0.59090000391006,0.59090000391006,22640000
2020-01-10,0.59039998054504,0.59160000085831,0.58950001001358,0.59030002355576,0.59030002355576,19140000
2020-01-10,0.58999997377396,0.59049999713898,0.58759999275208,0.58780002593994,0.58780002593994,37339000
2020-01-10,0.58780002593994,0.59020000696182,0.58780002593994,0.58929997682571,0.58929997682571,12683000
2020-01-10,0.58939999341965,0.59030002355576,0.58899998664856,0.59020000696182,0.59020000696182,24318000
2020-01-10,0.58999997377396,0.59329998493195,0.58990001678467,0.59079998731613,0.59079998731613,54202000
2020-01-10,0.59049999713898,0.59219998121262,0.58910000324249,0.59090000391006,0.59090000391006,35129000
2020-01-10,0.59090000391006,0.591000020504,0.58899998664856,0.591000020504,0.591000020504,15164000
2020-01-10,0.591000020504,0.59179997444153,0.59039998054504,0.59130001068115,0.59130001068115,9806000
2020-01-10,0.59090000391006,0.59340000152588,0.5906999707222,0.59240001440048,0.59240001440048,24952000
2020-01-10,0.5925999879837,0.59299999475479,0.59200000762939,0.59200000762939,0.59200000762939,18723000
2020-01-10,0.59210002422333,0.59219998121262,0.591000020504,0.591000020504,0.591000020504,20192000
2020-01-10,0.591000020504,0.591000020504,0.591000020504,0.591000020504,0.591000020504,0
